Date,State,TotalSamples,Negative,Positive,Sno,Population,Rural population,Urban population,Area,Density,Gender Ratio,density_Group
2020-04-24,Puducherry,1704.0,1657.0,8.0,31,1247953,395200,852753,479 km2 (185 sq mi),"2,598/km2 (6,730/sq mi)",1037,Dense4
2020-04-25,Puducherry,1864.0,1793.0,9.0,31,1247953,395200,852753,479 km2 (185 sq mi),"2,598/km2 (6,730/sq mi)",1037,Dense4
2020-04-26,Puducherry,1977.0,1902.0,9.0,31,1247953,395200,852753,479 km2 (185 sq mi),"2,598/km2 (6,730/sq mi)",1037,Dense4
2020-04-27,Puducherry,2014.0,1942.0,9.0,31,1247953,395200,852753,479 km2 (185 sq mi),"2,598/km2 (6,730/sq mi)",1037,Dense4
2020-04-28,Puducherry,2156.0,2099.0,9.0,31,1247953,395200,852753,479 km2 (185 sq mi),"2,598/km2 (6,730/sq mi)",1037,Dense4
2020-04-29,Puducherry,2228.0,2150.0,9.0,31,1247953,395200,852753,479 km2 (185 sq mi),"2,598/km2 (6,730/sq mi)",1037,Dense4
2020-04-30,Puducherry,2353.0,2292.0,9.0,31,1247953,395200,852753,479 km2 (185 sq mi),"2,598/km2 (6,730/sq mi)",1037,Dense4
2020-05-01,Puducherry,2698.0,2583.0,10.0,31,1247953,395200,852753,479 km2 (185 sq mi),"2,598/km2 (6,730/sq mi)",1037,Dense4
2020-05-02,Puducherry,2990.0,2902.0,13.0,31,1247953,395200,852753,479 km2 (185 sq mi),"2,598/km2 (6,730/sq mi)",1037,Dense4
2020-05-03,Puducherry,3155.0,3097.0,13.0,31,1247953,395200,852753,479 km2 (185 sq mi),"2,598/km2 (6,730/sq mi)",1037,Dense4
2020-05-04,Puducherry,3281.0,3220.0,13.0,31,1247953,395200,852753,479 km2 (185 sq mi),"2,598/km2 (6,730/sq mi)",1037,Dense4
2020-05-05,Puducherry,3560.0,3444.0,13.0,31,1247953,395200,852753,479 km2 (185 sq mi),"2,598/km2 (6,730/sq mi)",1037,Dense4
2020-05-06,Puducherry,3641.0,3554.0,13.0,31,1247953,395200,852753,479 km2 (185 sq mi),"2,598/km2 (6,730/sq mi)",1037,Dense4
2020-05-07,Puducherry,3866.0,3766.0,14.0,31,1247953,395200,852753,479 km2 (185 sq mi),"2,598/km2 (6,730/sq mi)",1037,Dense4
2020-05-08,Puducherry,4111.0,3866.0,16.0,31,1247953,395200,852753,479 km2 (185 sq mi),"2,598/km2 (6,730/sq mi)",1037,Dense4
2020-05-09,Puducherry,4266.0,4028.0,17.0,31,1247953,395200,852753,479 km2 (185 sq mi),"2,598/km2 (6,730/sq mi)",1037,Dense4
2020-05-10,Puducherry,4364.0,4273.0,18.0,31,1247953,395200,852753,479 km2 (185 sq mi),"2,598/km2 (6,730/sq mi)",1037,Dense4
2020-05-11,Puducherry,4486.0,4416.0,18.0,31,1247953,395200,852753,479 km2 (185 sq mi),"2,598/km2 (6,730/sq mi)",1037,Dense4
2020-05-13,Puducherry,4919.0,4832.0,19.0,31,1247953,395200,852753,479 km2 (185 sq mi),"2,598/km2 (6,730/sq mi)",1037,Dense4
2020-05-14,Puducherry,5112.0,4963.0,19.0,31,1247953,395200,852753,479 km2 (185 sq mi),"2,598/km2 (6,730/sq mi)",1037,Dense4
2020-05-15,Puducherry,5312.0,5162.0,22.0,31,1247953,395200,852753,479 km2 (185 sq mi),"2,598/km2 (6,730/sq mi)",1037,Dense4
2020-05-16,Puducherry,5484.0,5320.0,23.0,31,1247953,395200,852753,479 km2 (185 sq mi),"2,598/km2 (6,730/sq mi)",1037,Dense4
2020-05-17,Puducherry,5619.0,5501.0,23.0,31,1247953,395200,852753,479 km2 (185 sq mi),"2,598/km2 (6,730/sq mi)",1037,Dense4
2020-05-18,Puducherry,5754.0,5709.0,23.0,31,1247953,395200,852753,479 km2 (185 sq mi),"2,598/km2 (6,730/sq mi)",1037,Dense4
2020-05-19,Puducherry,5829.0,5762.0,23.0,31,1247953,395200,852753,479 km2 (185 sq mi),"2,598/km2 (6,730/sq mi)",1037,Dense4
2020-05-20,Puducherry,5960.0,5889.0,25.0,31,1247953,395200,852753,479 km2 (185 sq mi),"2,598/km2 (6,730/sq mi)",1037,Dense4
2020-05-21,Puducherry,6106.0,5995.0,32.0,31,1247953,395200,852753,479 km2 (185 sq mi),"2,598/km2 (6,730/sq mi)",1037,Dense4
2020-05-22,Puducherry,6233.0,6143.0,33.0,31,1247953,395200,852753,479 km2 (185 sq mi),"2,598/km2 (6,730/sq mi)",1037,Dense4
2020-05-23,Puducherry,6349.0,6254.0,40.0,31,1247953,395200,852753,479 km2 (185 sq mi),"2,598/km2 (6,730/sq mi)",1037,Dense4
2020-05-24,Puducherry,6536.0,6444.0,46.0,31,1247953,395200,852753,479 km2 (185 sq mi),"2,598/km2 (6,730/sq mi)",1037,Dense4
2020-05-25,Puducherry,6606.0,6537.0,48.0,31,1247953,395200,852753,479 km2 (185 sq mi),"2,598/km2 (6,730/sq mi)",1037,Dense4
2020-05-26,Puducherry,6677.0,6593.0,53.0,31,1247953,395200,852753,479 km2 (185 sq mi),"2,598/km2 (6,730/sq mi)",1037,Dense4
2020-05-27,Puducherry,6808.0,6711.0,61.0,31,1247953,395200,852753,479 km2 (185 sq mi),"2,598/km2 (6,730/sq mi)",1037,Dense4
2020-05-28,Puducherry,6917.0,6286.0,62.0,31,1247953,395200,852753,479 km2 (185 sq mi),"2,598/km2 (6,730/sq mi)",1037,Dense4
2020-05-29,Puducherry,7043.0,6910.0,66.0,31,1247953,395200,852753,479 km2 (185 sq mi),"2,598/km2 (6,730/sq mi)",1037,Dense4
2020-05-30,Puducherry,7164.0,7004.0,72.0,31,1247953,395200,852753,479 km2 (185 sq mi),"2,598/km2 (6,730/sq mi)",1037,Dense4
2020-05-31,Puducherry,7255.0,7116.0,82.0,31,1247953,395200,852753,479 km2 (185 sq mi),"2,598/km2 (6,730/sq mi)",1037,Dense4
2020-06-01,Puducherry,7354.0,7198.0,82.0,31,1247953,395200,852753,479 km2 (185 sq mi),"2,598/km2 (6,730/sq mi)",1037,Dense4
2020-06-02,Puducherry,7444.0,7339.0,92.0,31,1247953,395200,852753,479 km2 (185 sq mi),"2,598/km2 (6,730/sq mi)",1037,Dense4
2020-06-03,Puducherry,7576.0,7447.0,99.0,31,1247953,395200,852753,479 km2 (185 sq mi),"2,598/km2 (6,730/sq mi)",1037,Dense4
2020-06-04,Puducherry,7794.0,7647.0,110.0,31,1247953,395200,852753,479 km2 (185 sq mi),"2,598/km2 (6,730/sq mi)",1037,Dense4
2020-06-05,Puducherry,7963.0,7791.0,116.0,31,1247953,395200,852753,479 km2 (185 sq mi),"2,598/km2 (6,730/sq mi)",1037,Dense4
2020-06-06,Puducherry,8118.0,7968.0,119.0,31,1247953,395200,852753,479 km2 (185 sq mi),"2,598/km2 (6,730/sq mi)",1037,Dense4
2020-06-07,Puducherry,8274.0,8112.0,135.0,31,1247953,395200,852753,479 km2 (185 sq mi),"2,598/km2 (6,730/sq mi)",1037,Dense4
2020-06-08,Puducherry,8472.0,8292.0,143.0,31,1247953,395200,852753,479 km2 (185 sq mi),"2,598/km2 (6,730/sq mi)",1037,Dense4
2020-06-09,Puducherry,11752.0,11548.0,144.0,31,1247953,395200,852753,479 km2 (185 sq mi),"2,598/km2 (6,730/sq mi)",1037,Dense4
2020-06-10,Puducherry,8954.0,8712.0,157.0,31,1247953,395200,852753,479 km2 (185 sq mi),"2,598/km2 (6,730/sq mi)",1037,Dense4
2020-06-11,Puducherry,9250.0,8979.0,174.0,31,1247953,395200,852753,479 km2 (185 sq mi),"2,598/km2 (6,730/sq mi)",1037,Dense4
2020-04-02,Punjab,1434.0,1236.0,38.0,16,27743338,17344192,10399146,"50,362 km2 (19,445 sq mi)","550/km2 (1,400/sq mi)",895,Dense2
2020-04-08,Punjab,2937.0,2614.0,107.0,16,27743338,17344192,10399146,"50,362 km2 (19,445 sq mi)","550/km2 (1,400/sq mi)",895,Dense2
2020-04-09,Punjab,3192.0,2777.0,131.0,16,27743338,17344192,10399146,"50,362 km2 (19,445 sq mi)","550/km2 (1,400/sq mi)",895,Dense2
2020-04-10,Punjab,3461.0,2972.0,152.0,16,27743338,17344192,10399146,"50,362 km2 (19,445 sq mi)","550/km2 (1,400/sq mi)",895,Dense2
2020-04-11,Punjab,3909.0,3249.0,159.0,16,27743338,17344192,10399146,"50,362 km2 (19,445 sq mi)","550/km2 (1,400/sq mi)",895,Dense2
2020-04-12,Punjab,4281.0,3590.0,171.0,16,27743338,17344192,10399146,"50,362 km2 (19,445 sq mi)","550/km2 (1,400/sq mi)",895,Dense2
2020-04-13,Punjab,4480.0,3858.0,177.0,16,27743338,17344192,10399146,"50,362 km2 (19,445 sq mi)","550/km2 (1,400/sq mi)",895,Dense2
2020-04-14,Punjab,4844.0,4047.0,185.0,16,27743338,17344192,10399146,"50,362 km2 (19,445 sq mi)","550/km2 (1,400/sq mi)",895,Dense2
2020-04-15,Punjab,5193.0,4404.0,187.0,16,27743338,17344192,10399146,"50,362 km2 (19,445 sq mi)","550/km2 (1,400/sq mi)",895,Dense2
2020-04-16,Punjab,5524.0,4727.0,198.0,16,27743338,17344192,10399146,"50,362 km2 (19,445 sq mi)","550/km2 (1,400/sq mi)",895,Dense2
2020-04-17,Punjab,5988.0,5113.0,212.0,16,27743338,17344192,10399146,"50,362 km2 (19,445 sq mi)","550/km2 (1,400/sq mi)",895,Dense2
2020-04-18,Punjab,6167.0,5354.0,235.0,16,27743338,17344192,10399146,"50,362 km2 (19,445 sq mi)","550/km2 (1,400/sq mi)",895,Dense2
2020-04-19,Punjab,6607.0,5949.0,245.0,16,27743338,17344192,10399146,"50,362 km2 (19,445 sq mi)","550/km2 (1,400/sq mi)",895,Dense2
2020-04-20,Punjab,6797.0,6273.0,246.0,16,27743338,17344192,10399146,"50,362 km2 (19,445 sq mi)","550/km2 (1,400/sq mi)",895,Dense2
2020-04-21,Punjab,7355.0,6769.0,252.0,16,27743338,17344192,10399146,"50,362 km2 (19,445 sq mi)","550/km2 (1,400/sq mi)",895,Dense2
2020-04-22,Punjab,7887.0,7100.0,258.0,16,27743338,17344192,10399146,"50,362 km2 (19,445 sq mi)","550/km2 (1,400/sq mi)",895,Dense2
2020-04-23,Punjab,8757.0,7433.0,284.0,16,27743338,17344192,10399146,"50,362 km2 (19,445 sq mi)","550/km2 (1,400/sq mi)",895,Dense2
2020-04-24,Punjab,10611.0,8310.0,299.0,16,27743338,17344192,10399146,"50,362 km2 (19,445 sq mi)","550/km2 (1,400/sq mi)",895,Dense2
2020-04-25,Punjab,13270.0,9392.0,309.0,16,27743338,17344192,10399146,"50,362 km2 (19,445 sq mi)","550/km2 (1,400/sq mi)",895,Dense2
2020-04-26,Punjab,14317.0,10497.0,323.0,16,27743338,17344192,10399146,"50,362 km2 (19,445 sq mi)","550/km2 (1,400/sq mi)",895,Dense2
2020-04-27,Punjab,15516.0,12333.0,331.0,16,27743338,17344192,10399146,"50,362 km2 (19,445 sq mi)","550/km2 (1,400/sq mi)",895,Dense2
2020-04-28,Punjab,17021.0,13966.0,343.0,16,27743338,17344192,10399146,"50,362 km2 (19,445 sq mi)","550/km2 (1,400/sq mi)",895,Dense2
2020-04-29,Punjab,18670.0,15690.0,376.0,16,27743338,17344192,10399146,"50,362 km2 (19,445 sq mi)","550/km2 (1,400/sq mi)",895,Dense2
2020-04-30,Punjab,21205.0,17286.0,481.0,16,27743338,17344192,10399146,"50,362 km2 (19,445 sq mi)","550/km2 (1,400/sq mi)",895,Dense2
2020-05-01,Punjab,23176.0,18222.0,586.0,16,27743338,17344192,10399146,"50,362 km2 (19,445 sq mi)","550/km2 (1,400/sq mi)",895,Dense2
2020-05-02,Punjab,24868.0,19316.0,773.0,16,27743338,17344192,10399146,"50,362 km2 (19,445 sq mi)","550/km2 (1,400/sq mi)",895,Dense2
2020-05-03,Punjab,26439.0,20197.0,1103.0,16,27743338,17344192,10399146,"50,362 km2 (19,445 sq mi)","550/km2 (1,400/sq mi)",895,Dense2
2020-05-04,Punjab,28545.0,21295.0,1233.0,16,27743338,17344192,10399146,"50,362 km2 (19,445 sq mi)","550/km2 (1,400/sq mi)",895,Dense2
2020-05-05,Punjab,30199.0,23352.0,1452.0,16,27743338,17344192,10399146,"50,362 km2 (19,445 sq mi)","550/km2 (1,400/sq mi)",895,Dense2
2020-05-06,Punjab,32060.0,24303.0,1527.0,16,27743338,17344192,10399146,"50,362 km2 (19,445 sq mi)","550/km2 (1,400/sq mi)",895,Dense2
2020-05-07,Punjab,34701.0,28933.0,1645.0,16,27743338,17344192,10399146,"50,362 km2 (19,445 sq mi)","550/km2 (1,400/sq mi)",895,Dense2
2020-05-08,Punjab,37950.0,31219.0,1732.0,16,27743338,17344192,10399146,"50,362 km2 (19,445 sq mi)","550/km2 (1,400/sq mi)",895,Dense2
2020-05-09,Punjab,39462.0,33639.0,1763.0,16,27743338,17344192,10399146,"50,362 km2 (19,445 sq mi)","550/km2 (1,400/sq mi)",895,Dense2
2020-05-10,Punjab,40962.0,35293.0,1824.0,16,27743338,17344192,10399146,"50,362 km2 (19,445 sq mi)","550/km2 (1,400/sq mi)",895,Dense2
2020-05-11,Punjab,42306.0,37993.0,1878.0,16,27743338,17344192,10399146,"50,362 km2 (19,445 sq mi)","550/km2 (1,400/sq mi)",895,Dense2
2020-05-12,Punjab,43999.0,39060.0,1915.0,16,27743338,17344192,10399146,"50,362 km2 (19,445 sq mi)","550/km2 (1,400/sq mi)",895,Dense2
2020-05-13,Punjab,46026.0,40637.0,1925.0,16,27743338,17344192,10399146,"50,362 km2 (19,445 sq mi)","550/km2 (1,400/sq mi)",895,Dense2
2020-05-14,Punjab,47408.0,42425.0,1936.0,16,27743338,17344192,10399146,"50,362 km2 (19,445 sq mi)","550/km2 (1,400/sq mi)",895,Dense2
2020-05-15,Punjab,49301.0,44319.0,1933.0,16,27743338,17344192,10399146,"50,362 km2 (19,445 sq mi)","550/km2 (1,400/sq mi)",895,Dense2
2020-05-16,Punjab,50613.0,46028.0,1947.0,16,27743338,17344192,10399146,"50,362 km2 (19,445 sq mi)","550/km2 (1,400/sq mi)",895,Dense2
2020-05-17,Punjab,51812.0,47484.0,1965.0,16,27743338,17344192,10399146,"50,362 km2 (19,445 sq mi)","550/km2 (1,400/sq mi)",895,Dense2
2020-05-18,Punjab,52955.0,48813.0,1981.0,16,27743338,17344192,10399146,"50,362 km2 (19,445 sq mi)","550/km2 (1,400/sq mi)",895,Dense2
2020-05-19,Punjab,55634.0,50070.0,2003.0,16,27743338,17344192,10399146,"50,362 km2 (19,445 sq mi)","550/km2 (1,400/sq mi)",895,Dense2
2020-05-20,Punjab,57737.0,51956.0,2006.0,16,27743338,17344192,10399146,"50,362 km2 (19,445 sq mi)","550/km2 (1,400/sq mi)",895,Dense2
2020-05-21,Punjab,59618.0,53871.0,2029.0,16,27743338,17344192,10399146,"50,362 km2 (19,445 sq mi)","550/km2 (1,400/sq mi)",895,Dense2
2020-05-22,Punjab,62399.0,55777.0,2030.0,16,27743338,17344192,10399146,"50,362 km2 (19,445 sq mi)","550/km2 (1,400/sq mi)",895,Dense2
2020-05-23,Punjab,63567.0,57899.0,2046.0,16,27743338,17344192,10399146,"50,362 km2 (19,445 sq mi)","550/km2 (1,400/sq mi)",895,Dense2
2020-05-24,Punjab,66142.0,60114.0,2061.0,16,27743338,17344192,10399146,"50,362 km2 (19,445 sq mi)","550/km2 (1,400/sq mi)",895,Dense2
2020-05-25,Punjab,67213.0,62686.0,2082.0,16,27743338,17344192,10399146,"50,362 km2 (19,445 sq mi)","550/km2 (1,400/sq mi)",895,Dense2
2020-05-26,Punjab,69818.0,64160.0,2107.0,16,27743338,17344192,10399146,"50,362 km2 (19,445 sq mi)","550/km2 (1,400/sq mi)",895,Dense2
2020-05-27,Punjab,72468.0,66417.0,2140.0,16,27743338,17344192,10399146,"50,362 km2 (19,445 sq mi)","550/km2 (1,400/sq mi)",895,Dense2
2020-05-28,Punjab,72468.0,67325.0,2159.0,16,27743338,17344192,10399146,"50,362 km2 (19,445 sq mi)","550/km2 (1,400/sq mi)",895,Dense2
2020-05-29,Punjab,81021.0,,2198.0,16,27743338,17344192,10399146,"50,362 km2 (19,445 sq mi)","550/km2 (1,400/sq mi)",895,Dense2
2020-05-30,Punjab,84497.0,,2234.0,16,27743338,17344192,10399146,"50,362 km2 (19,445 sq mi)","550/km2 (1,400/sq mi)",895,Dense2
2020-05-31,Punjab,87852.0,,2264.0,16,27743338,17344192,10399146,"50,362 km2 (19,445 sq mi)","550/km2 (1,400/sq mi)",895,Dense2
2020-06-01,Punjab,91113.0,,2302.0,16,27743338,17344192,10399146,"50,362 km2 (19,445 sq mi)","550/km2 (1,400/sq mi)",895,Dense2
2020-06-02,Punjab,96329.0,,2343.0,16,27743338,17344192,10399146,"50,362 km2 (19,445 sq mi)","550/km2 (1,400/sq mi)",895,Dense2
2020-06-03,Punjab,101036.0,,2377.0,16,27743338,17344192,10399146,"50,362 km2 (19,445 sq mi)","550/km2 (1,400/sq mi)",895,Dense2
2020-06-04,Punjab,106933.0,,2416.0,16,27743338,17344192,10399146,"50,362 km2 (19,445 sq mi)","550/km2 (1,400/sq mi)",895,Dense2
2020-06-05,Punjab,113542.0,,2462.0,16,27743338,17344192,10399146,"50,362 km2 (19,445 sq mi)","550/km2 (1,400/sq mi)",895,Dense2
2020-06-06,Punjab,115974.0,,2516.0,16,27743338,17344192,10399146,"50,362 km2 (19,445 sq mi)","550/km2 (1,400/sq mi)",895,Dense2
2020-06-07,Punjab,124266.0,,2609.0,16,27743338,17344192,10399146,"50,362 km2 (19,445 sq mi)","550/km2 (1,400/sq mi)",895,Dense2
2020-06-08,Punjab,129821.0,,2664.0,16,27743338,17344192,10399146,"50,362 km2 (19,445 sq mi)","550/km2 (1,400/sq mi)",895,Dense2
2020-06-09,Punjab,136343.0,,2720.0,16,27743338,17344192,10399146,"50,362 km2 (19,445 sq mi)","550/km2 (1,400/sq mi)",895,Dense2
2020-06-10,Punjab,144467.0,,2806.0,16,27743338,17344192,10399146,"50,362 km2 (19,445 sq mi)","550/km2 (1,400/sq mi)",895,Dense2
2020-06-11,Punjab,154498.0,,2888.0,16,27743338,17344192,10399146,"50,362 km2 (19,445 sq mi)","550/km2 (1,400/sq mi)",895,Dense2
2020-06-12,Punjab,165548.0,,2987.0,16,27743338,17344192,10399146,"50,362 km2 (19,445 sq mi)","550/km2 (1,400/sq mi)",895,Dense2
2020-04-05,Rajasthan,12279.0,11439.0,261.0,7,68548437,51500352,17048085,"342,239 km2 (132,139 sq mi)",201/km2 (520/sq mi),928,Dense1
2020-04-07,Rajasthan,17638.0,16401.0,364.0,7,68548437,51500352,17048085,"342,239 km2 (132,139 sq mi)",201/km2 (520/sq mi),928,Dense1
2020-04-08,Rajasthan,17638.0,16401.0,364.0,7,68548437,51500352,17048085,"342,239 km2 (132,139 sq mi)",201/km2 (520/sq mi),928,Dense1
2020-04-09,Rajasthan,19107.0,17851.0,464.0,7,68548437,51500352,17048085,"342,239 km2 (132,139 sq mi)",201/km2 (520/sq mi),928,Dense1
2020-04-10,Rajasthan,22349.0,20698.0,562.0,7,68548437,51500352,17048085,"342,239 km2 (132,139 sq mi)",201/km2 (520/sq mi),928,Dense1
2020-04-11,Rajasthan,24857.0,22583.0,679.0,7,68548437,51500352,17048085,"342,239 km2 (132,139 sq mi)",201/km2 (520/sq mi),928,Dense1
2020-04-12,Rajasthan,28505.0,25105.0,797.0,7,68548437,51500352,17048085,"342,239 km2 (132,139 sq mi)",201/km2 (520/sq mi),928,Dense1
2020-04-13,Rajasthan,31804.0,28657.0,848.0,7,68548437,51500352,17048085,"342,239 km2 (132,139 sq mi)",201/km2 (520/sq mi),928,Dense1
2020-04-14,Rajasthan,34928.0,29376.0,1006.0,7,68548437,51500352,17048085,"342,239 km2 (132,139 sq mi)",201/km2 (520/sq mi),928,Dense1
2020-04-15,Rajasthan,37860.0,31902.0,1077.0,7,68548437,51500352,17048085,"342,239 km2 (132,139 sq mi)",201/km2 (520/sq mi),928,Dense1
2020-04-16,Rajasthan,40778.0,33739.0,1102.0,7,68548437,51500352,17048085,"342,239 km2 (132,139 sq mi)",201/km2 (520/sq mi),928,Dense1
2020-04-17,Rajasthan,42847.0,36153.0,1230.0,7,68548437,51500352,17048085,"342,239 km2 (132,139 sq mi)",201/km2 (520/sq mi),928,Dense1
2020-04-18,Rajasthan,47197.0,39092.0,1283.0,7,68548437,51500352,17048085,"342,239 km2 (132,139 sq mi)",201/km2 (520/sq mi),928,Dense1
2020-04-19,Rajasthan,51614.0,43537.0,1479.0,7,68548437,51500352,17048085,"342,239 km2 (132,139 sq mi)",201/km2 (520/sq mi),928,Dense1
2020-04-20,Rajasthan,57290.0,47657.0,1577.0,7,68548437,51500352,17048085,"342,239 km2 (132,139 sq mi)",201/km2 (520/sq mi),928,Dense1
2020-04-21,Rajasthan,61492.0,54100.0,1736.0,7,68548437,51500352,17048085,"342,239 km2 (132,139 sq mi)",201/km2 (520/sq mi),928,Dense1
2020-04-22,Rajasthan,66257.0,58552.0,1889.0,7,68548437,51500352,17048085,"342,239 km2 (132,139 sq mi)",201/km2 (520/sq mi),928,Dense1
2020-04-23,Rajasthan,69764.0,63485.0,1965.0,7,68548437,51500352,17048085,"342,239 km2 (132,139 sq mi)",201/km2 (520/sq mi),928,Dense1
2020-04-24,Rajasthan,74484.0,68133.0,2035.0,7,68548437,51500352,17048085,"342,239 km2 (132,139 sq mi)",201/km2 (520/sq mi),928,Dense1
2020-04-25,Rajasthan,78993.0,71806.0,2084.0,7,68548437,51500352,17048085,"342,239 km2 (132,139 sq mi)",201/km2 (520/sq mi),928,Dense1
2020-04-26,Rajasthan,82942.0,75670.0,2186.0,7,68548437,51500352,17048085,"342,239 km2 (132,139 sq mi)",201/km2 (520/sq mi),928,Dense1
2020-04-27,Rajasthan,87777.0,80830.0,2263.0,7,68548437,51500352,17048085,"342,239 km2 (132,139 sq mi)",201/km2 (520/sq mi),928,Dense1
2020-04-28,Rajasthan,92506.0,85834.0,2365.0,7,68548437,51500352,17048085,"342,239 km2 (132,139 sq mi)",201/km2 (520/sq mi),928,Dense1
2020-04-29,Rajasthan,97790.0,90108.0,2439.0,7,68548437,51500352,17048085,"342,239 km2 (132,139 sq mi)",201/km2 (520/sq mi),928,Dense1
2020-04-30,Rajasthan,103704.0,,2585.0,7,68548437,51500352,17048085,"342,239 km2 (132,139 sq mi)",201/km2 (520/sq mi),928,Dense1
2020-05-01,Rajasthan,108543.0,100277.0,2667.0,7,68548437,51500352,17048085,"342,239 km2 (132,139 sq mi)",201/km2 (520/sq mi),928,Dense1
2020-05-02,Rajasthan,113934.0,104705.0,2721.0,7,68548437,51500352,17048085,"342,239 km2 (132,139 sq mi)",201/km2 (520/sq mi),928,Dense1
2020-05-03,Rajasthan,120240.0,112345.0,2887.0,7,68548437,51500352,17048085,"342,239 km2 (132,139 sq mi)",201/km2 (520/sq mi),928,Dense1
2020-05-04,Rajasthan,129258.0,122513.0,3062.0,7,68548437,51500352,17048085,"342,239 km2 (132,139 sq mi)",201/km2 (520/sq mi),928,Dense1
2020-05-05,Rajasthan,134987.0,128297.0,3159.0,7,68548437,51500352,17048085,"342,239 km2 (132,139 sq mi)",201/km2 (520/sq mi),928,Dense1
2020-05-06,Rajasthan,139580.0,134172.0,3318.0,7,68548437,51500352,17048085,"342,239 km2 (132,139 sq mi)",201/km2 (520/sq mi),928,Dense1
2020-05-07,Rajasthan,145510.0,139830.0,3428.0,7,68548437,51500352,17048085,"342,239 km2 (132,139 sq mi)",201/km2 (520/sq mi),928,Dense1
2020-05-08,Rajasthan,152245.0,146198.0,3580.0,7,68548437,51500352,17048085,"342,239 km2 (132,139 sq mi)",201/km2 (520/sq mi),928,Dense1
2020-05-09,Rajasthan,159157.0,152296.0,3709.0,7,68548437,51500352,17048085,"342,239 km2 (132,139 sq mi)",201/km2 (520/sq mi),928,Dense1
2020-05-10,Rajasthan,166424.0,158830.0,3815.0,7,68548437,51500352,17048085,"342,239 km2 (132,139 sq mi)",201/km2 (520/sq mi),928,Dense1
2020-05-11,Rajasthan,176130.0,168546.0,3989.0,7,68548437,51500352,17048085,"342,239 km2 (132,139 sq mi)",201/km2 (520/sq mi),928,Dense1
2020-05-12,Rajasthan,185610.0,,4127.0,7,68548437,51500352,17048085,"342,239 km2 (132,139 sq mi)",201/km2 (520/sq mi),928,Dense1
2020-05-13,Rajasthan,194683.0,186125.0,4329.0,7,68548437,51500352,17048085,"342,239 km2 (132,139 sq mi)",201/km2 (520/sq mi),928,Dense1
2020-05-14,Rajasthan,204243.0,197269.0,4535.0,7,68548437,51500352,17048085,"342,239 km2 (132,139 sq mi)",201/km2 (520/sq mi),928,Dense1
2020-05-15,Rajasthan,212317.0,203770.0,4748.0,7,68548437,51500352,17048085,"342,239 km2 (132,139 sq mi)",201/km2 (520/sq mi),928,Dense1
2020-05-16,Rajasthan,221439.0,213395.0,4961.0,7,68548437,51500352,17048085,"342,239 km2 (132,139 sq mi)",201/km2 (520/sq mi),928,Dense1
2020-05-17,Rajasthan,231946.0,221764.0,5203.0,7,68548437,51500352,17048085,"342,239 km2 (132,139 sq mi)",201/km2 (520/sq mi),928,Dense1
2020-05-18,Rajasthan,243476.0,234165.0,5376.0,7,68548437,51500352,17048085,"342,239 km2 (132,139 sq mi)",201/km2 (520/sq mi),928,Dense1
2020-05-19,Rajasthan,254533.0,244955.0,5846.0,7,68548437,51500352,17048085,"342,239 km2 (132,139 sq mi)",201/km2 (520/sq mi),928,Dense1
2020-05-20,Rajasthan,265555.0,254128.0,6016.0,7,68548437,51500352,17048085,"342,239 km2 (132,139 sq mi)",201/km2 (520/sq mi),928,Dense1
2020-05-21,Rajasthan,275974.0,266687.0,6228.0,7,68548437,51500352,17048085,"342,239 km2 (132,139 sq mi)",201/km2 (520/sq mi),928,Dense1
2020-05-22,Rajasthan,287164.0,277744.0,6495.0,7,68548437,51500352,17048085,"342,239 km2 (132,139 sq mi)",201/km2 (520/sq mi),928,Dense1
2020-05-23,Rajasthan,303935.0,292384.0,6658.0,7,68548437,51500352,17048085,"342,239 km2 (132,139 sq mi)",201/km2 (520/sq mi),928,Dense1
2020-05-24,Rajasthan,317067.0,306209.0,7029.0,7,68548437,51500352,17048085,"342,239 km2 (132,139 sq mi)",201/km2 (520/sq mi),928,Dense1
2020-05-25,Rajasthan,327836.0,318146.0,7301.0,7,68548437,51500352,17048085,"342,239 km2 (132,139 sq mi)",201/km2 (520/sq mi),928,Dense1
2020-05-26,Rajasthan,337159.0,326368.0,7537.0,7,68548437,51500352,17048085,"342,239 km2 (132,139 sq mi)",201/km2 (520/sq mi),928,Dense1
2020-05-27,Rajasthan,350600.0,338611.0,7817.0,7,68548437,51500352,17048085,"342,239 km2 (132,139 sq mi)",201/km2 (520/sq mi),928,Dense1
2020-05-28,Rajasthan,365556.0,351861.0,8068.0,7,68548437,51500352,17048085,"342,239 km2 (132,139 sq mi)",201/km2 (520/sq mi),928,Dense1
2020-05-29,Rajasthan,379315.0,365925.0,8366.0,7,68548437,51500352,17048085,"342,239 km2 (132,139 sq mi)",201/km2 (520/sq mi),928,Dense1
2020-05-30,Rajasthan,395490.0,382315.0,8618.0,7,68548437,51500352,17048085,"342,239 km2 (132,139 sq mi)",201/km2 (520/sq mi),928,Dense1
2020-05-31,Rajasthan,409777.0,396789.0,8832.0,7,68548437,51500352,17048085,"342,239 km2 (132,139 sq mi)",201/km2 (520/sq mi),928,Dense1
2020-06-01,Rajasthan,425184.0,411965.0,9101.0,7,68548437,51500352,17048085,"342,239 km2 (132,139 sq mi)",201/km2 (520/sq mi),928,Dense1
